GEO.id,GEO.id2,GEO.display-label,HD01_VD01
Id,Id2,Geography,Estimate; Median gross rent
1500000US480291717001,480291717001,"Block Group 1, Census Tract 1717, Bexar County, Texas",707
1500000US480291717002,480291717002,"Block Group 2, Census Tract 1717, Bexar County, Texas",911
1500000US480291717003,480291717003,"Block Group 3, Census Tract 1717, Bexar County, Texas",718
1500000US480291717004,480291717004,"Block Group 4, Census Tract 1717, Bexar County, Texas",1107
1500000US480291717005,480291717005,"Block Group 5, Census Tract 1717, Bexar County, Texas",-
1500000US480291717006,480291717006,"Block Group 6, Census Tract 1717, Bexar County, Texas",1040
1500000US480291718011,480291718011,"Block Group 1, Census Tract 1718.01, Bexar County, Texas",432
1500000US480291718012,480291718012,"Block Group 2, Census Tract 1718.01, Bexar County, Texas",798
1500000US480291718013,480291718013,"Block Group 3, Census Tract 1718.01, Bexar County, Texas",722
1500000US480291718014,480291718014,"Block Group 4, Census Tract 1718.01, Bexar County, Texas",494
1500000US480291718021,480291718021,"Block Group 1, Census Tract 1718.02, Bexar County, Texas",916
1500000US480291718022,480291718022,"Block Group 2, Census Tract 1718.02, Bexar County, Texas",907
1500000US480291718023,480291718023,"Block Group 3, Census Tract 1718.02, Bexar County, Texas",683
1500000US480291718024,480291718024,"Block Group 4, Census Tract 1718.02, Bexar County, Texas",725
1500000US480291718025,480291718025,"Block Group 5, Census Tract 1718.02, Bexar County, Texas",573
1500000US480291719021,480291719021,"Block Group 1, Census Tract 1719.02, Bexar County, Texas",792
1500000US480291719022,480291719022,"Block Group 2, Census Tract 1719.02, Bexar County, Texas",1084
1500000US480291719023,480291719023,"Block Group 3, Census Tract 1719.02, Bexar County, Texas",785
1500000US480291719031,480291719031,"Block Group 1, Census Tract 1719.03, Bexar County, Texas",930
1500000US480291719032,480291719032,"Block Group 2, Census Tract 1719.03, Bexar County, Texas",588
1500000US480291719033,480291719033,"Block Group 3, Census Tract 1719.03, Bexar County, Texas",-
1500000US480291719034,480291719034,"Block Group 4, Census Tract 1719.03, Bexar County, Texas",1005
1500000US480291719035,480291719035,"Block Group 5, Census Tract 1719.03, Bexar County, Texas",896
1500000US480291719121,480291719121,"Block Group 1, Census Tract 1719.12, Bexar County, Texas",1572
1500000US480291719122,480291719122,"Block Group 2, Census Tract 1719.12, Bexar County, Texas",-
1500000US480291719131,480291719131,"Block Group 1, Census Tract 1719.13, Bexar County, Texas",963
1500000US480291719132,480291719132,"Block Group 2, Census Tract 1719.13, Bexar County, Texas",1284
1500000US480291719141,480291719141,"Block Group 1, Census Tract 1719.14, Bexar County, Texas",-
1500000US480291719142,480291719142,"Block Group 2, Census Tract 1719.14, Bexar County, Texas",1278
1500000US480291719143,480291719143,"Block Group 3, Census Tract 1719.14, Bexar County, Texas",1175
1500000US480291719151,480291719151,"Block Group 1, Census Tract 1719.15, Bexar County, Texas",1178
1500000US480291719161,480291719161,"Block Group 1, Census Tract 1719.16, Bexar County, Texas",1312
1500000US480291719162,480291719162,"Block Group 2, Census Tract 1719.16, Bexar County, Texas",1438
1500000US480291719163,480291719163,"Block Group 3, Census Tract 1719.16, Bexar County, Texas",1327
1500000US480291719171,480291719171,"Block Group 1, Census Tract 1719.17, Bexar County, Texas",1369
1500000US480291719172,480291719172,"Block Group 2, Census Tract 1719.17, Bexar County, Texas",1410
1500000US480291719181,480291719181,"Block Group 1, Census Tract 1719.18, Bexar County, Texas",1160
1500000US480291719182,480291719182,"Block Group 2, Census Tract 1719.18, Bexar County, Texas",1076
1500000US480291719183,480291719183,"Block Group 3, Census Tract 1719.18, Bexar County, Texas",1824
1500000US480291719184,480291719184,"Block Group 4, Census Tract 1719.18, Bexar County, Texas",1471
1500000US480291719191,480291719191,"Block Group 1, Census Tract 1719.19, Bexar County, Texas",1163
1500000US480291719201,480291719201,"Block Group 1, Census Tract 1719.20, Bexar County, Texas",1372
1500000US480291719202,480291719202,"Block Group 2, Census Tract 1719.20, Bexar County, Texas",1099
1500000US480291719211,480291719211,"Block Group 1, Census Tract 1719.21, Bexar County, Texas",1063
1500000US480291719212,480291719212,"Block Group 2, Census Tract 1719.21, Bexar County, Texas",1021
1500000US480291719213,480291719213,"Block Group 3, Census Tract 1719.21, Bexar County, Texas",1125
1500000US480291719221,480291719221,"Block Group 1, Census Tract 1719.22, Bexar County, Texas",1179
1500000US480291719231,480291719231,"Block Group 1, Census Tract 1719.23, Bexar County, Texas",861
1500000US480291719232,480291719232,"Block Group 2, Census Tract 1719.23, Bexar County, Texas",-
1500000US480291719233,480291719233,"Block Group 3, Census Tract 1719.23, Bexar County, Texas",886
1500000US480291719234,480291719234,"Block Group 4, Census Tract 1719.23, Bexar County, Texas",1181
1500000US480291719241,480291719241,"Block Group 1, Census Tract 1719.24, Bexar County, Texas",1097
1500000US480291719242,480291719242,"Block Group 2, Census Tract 1719.24, Bexar County, Texas",1222
1500000US480291719251,480291719251,"Block Group 1, Census Tract 1719.25, Bexar County, Texas",-
1500000US480291719252,480291719252,"Block Group 2, Census Tract 1719.25, Bexar County, Texas",1376
1500000US480291719253,480291719253,"Block Group 3, Census Tract 1719.25, Bexar County, Texas",1609
1500000US480291719254,480291719254,"Block Group 4, Census Tract 1719.25, Bexar County, Texas",858
1500000US480291720021,480291720021,"Block Group 1, Census Tract 1720.02, Bexar County, Texas",1835
1500000US480291720022,480291720022,"Block Group 2, Census Tract 1720.02, Bexar County, Texas",1304
1500000US480291720023,480291720023,"Block Group 3, Census Tract 1720.02, Bexar County, Texas",1610
1500000US480291720031,480291720031,"Block Group 1, Census Tract 1720.03, Bexar County, Texas",1423
1500000US480291720032,480291720032,"Block Group 2, Census Tract 1720.03, Bexar County, Texas",1096
1500000US480291720041,480291720041,"Block Group 1, Census Tract 1720.04, Bexar County, Texas",1242
1500000US480291720051,480291720051,"Block Group 1, Census Tract 1720.05, Bexar County, Texas",1161
1500000US480291720052,480291720052,"Block Group 2, Census Tract 1720.05, Bexar County, Texas",1594
1500000US480291720061,480291720061,"Block Group 1, Census Tract 1720.06, Bexar County, Texas",1510
1500000US480291720062,480291720062,"Block Group 2, Census Tract 1720.06, Bexar County, Texas",1677
1500000US480291720063,480291720063,"Block Group 3, Census Tract 1720.06, Bexar County, Texas",714
1500000US480291720071,480291720071,"Block Group 1, Census Tract 1720.07, Bexar County, Texas",1694
1500000US480291720072,480291720072,"Block Group 2, Census Tract 1720.07, Bexar County, Texas",1629
1500000US480291720073,480291720073,"Block Group 3, Census Tract 1720.07, Bexar County, Texas",2130
1500000US480291801011,480291801011,"Block Group 1, Census Tract 1801.01, Bexar County, Texas",1370
1500000US480291801012,480291801012,"Block Group 2, Census Tract 1801.01, Bexar County, Texas",1000
1500000US480291801013,480291801013,"Block Group 3, Census Tract 1801.01, Bexar County, Texas",1019
1500000US480291801014,480291801014,"Block Group 4, Census Tract 1801.01, Bexar County, Texas",737
1500000US480291801015,480291801015,"Block Group 5, Census Tract 1801.01, Bexar County, Texas",877
1500000US480291801016,480291801016,"Block Group 6, Census Tract 1801.01, Bexar County, Texas",1172
1500000US480291801021,480291801021,"Block Group 1, Census Tract 1801.02, Bexar County, Texas",542
1500000US480291801022,480291801022,"Block Group 2, Census Tract 1801.02, Bexar County, Texas",734
1500000US480291802011,480291802011,"Block Group 1, Census Tract 1802.01, Bexar County, Texas",1286
1500000US480291802012,480291802012,"Block Group 2, Census Tract 1802.01, Bexar County, Texas",810
1500000US480291802013,480291802013,"Block Group 3, Census Tract 1802.01, Bexar County, Texas",678
1500000US480291802014,480291802014,"Block Group 4, Census Tract 1802.01, Bexar County, Texas",906
1500000US480291802021,480291802021,"Block Group 1, Census Tract 1802.02, Bexar County, Texas",525
1500000US480291802022,480291802022,"Block Group 2, Census Tract 1802.02, Bexar County, Texas",645
1500000US480291802023,480291802023,"Block Group 3, Census Tract 1802.02, Bexar County, Texas",549
1500000US480291802024,480291802024,"Block Group 4, Census Tract 1802.02, Bexar County, Texas",1554
1500000US480291803001,480291803001,"Block Group 1, Census Tract 1803, Bexar County, Texas",1348
1500000US480291803002,480291803002,"Block Group 2, Census Tract 1803, Bexar County, Texas",703
1500000US480291803003,480291803003,"Block Group 3, Census Tract 1803, Bexar County, Texas",965
1500000US480291803004,480291803004,"Block Group 4, Census Tract 1803, Bexar County, Texas",715
1500000US480291804001,480291804001,"Block Group 1, Census Tract 1804, Bexar County, Texas",640
1500000US480291804002,480291804002,"Block Group 2, Census Tract 1804, Bexar County, Texas",618
1500000US480291804003,480291804003,"Block Group 3, Census Tract 1804, Bexar County, Texas",675
1500000US480291805011,480291805011,"Block Group 1, Census Tract 1805.01, Bexar County, Texas",650
1500000US480291805012,480291805012,"Block Group 2, Census Tract 1805.01, Bexar County, Texas",-
1500000US480291805013,480291805013,"Block Group 3, Census Tract 1805.01, Bexar County, Texas",693
1500000US480291805014,480291805014,"Block Group 4, Census Tract 1805.01, Bexar County, Texas",324
1500000US480291805031,480291805031,"Block Group 1, Census Tract 1805.03, Bexar County, Texas",-
1500000US480291805032,480291805032,"Block Group 2, Census Tract 1805.03, Bexar County, Texas",853
1500000US480291805033,480291805033,"Block Group 3, Census Tract 1805.03, Bexar County, Texas",1056
1500000US480291805041,480291805041,"Block Group 1, Census Tract 1805.04, Bexar County, Texas",595
1500000US480291805042,480291805042,"Block Group 2, Census Tract 1805.04, Bexar County, Texas",-
1500000US480291806021,480291806021,"Block Group 1, Census Tract 1806.02, Bexar County, Texas",636
1500000US480291806022,480291806022,"Block Group 2, Census Tract 1806.02, Bexar County, Texas",622
1500000US480291806023,480291806023,"Block Group 3, Census Tract 1806.02, Bexar County, Texas",-
1500000US480291806031,480291806031,"Block Group 1, Census Tract 1806.03, Bexar County, Texas",928
1500000US480291806041,480291806041,"Block Group 1, Census Tract 1806.04, Bexar County, Texas",743
1500000US480291806042,480291806042,"Block Group 2, Census Tract 1806.04, Bexar County, Texas",803
1500000US480291806043,480291806043,"Block Group 3, Census Tract 1806.04, Bexar County, Texas",1030
1500000US480291806044,480291806044,"Block Group 4, Census Tract 1806.04, Bexar County, Texas",1092
1500000US480291806045,480291806045,"Block Group 5, Census Tract 1806.04, Bexar County, Texas",641
1500000US480291807011,480291807011,"Block Group 1, Census Tract 1807.01, Bexar County, Texas",846
1500000US480291807012,480291807012,"Block Group 2, Census Tract 1807.01, Bexar County, Texas",773
1500000US480291807021,480291807021,"Block Group 1, Census Tract 1807.02, Bexar County, Texas",772
1500000US480291807022,480291807022,"Block Group 2, Census Tract 1807.02, Bexar County, Texas",769
1500000US480291807023,480291807023,"Block Group 3, Census Tract 1807.02, Bexar County, Texas",850
1500000US480291807024,480291807024,"Block Group 4, Census Tract 1807.02, Bexar County, Texas",1190
1500000US480291807025,480291807025,"Block Group 5, Census Tract 1807.02, Bexar County, Texas",-
1500000US480291807026,480291807026,"Block Group 6, Census Tract 1807.02, Bexar County, Texas",852
1500000US480291808001,480291808001,"Block Group 1, Census Tract 1808, Bexar County, Texas",628
1500000US480291808002,480291808002,"Block Group 2, Census Tract 1808, Bexar County, Texas",700
1500000US480291808003,480291808003,"Block Group 3, Census Tract 1808, Bexar County, Texas",633
1500000US480291809011,480291809011,"Block Group 1, Census Tract 1809.01, Bexar County, Texas",1056
1500000US480291809012,480291809012,"Block Group 2, Census Tract 1809.01, Bexar County, Texas",767
1500000US480291809013,480291809013,"Block Group 3, Census Tract 1809.01, Bexar County, Texas",590
1500000US480291809014,480291809014,"Block Group 4, Census Tract 1809.01, Bexar County, Texas",885
1500000US480291809015,480291809015,"Block Group 5, Census Tract 1809.01, Bexar County, Texas",982
1500000US480291809021,480291809021,"Block Group 1, Census Tract 1809.02, Bexar County, Texas",674
1500000US480291809022,480291809022,"Block Group 2, Census Tract 1809.02, Bexar County, Texas",-
1500000US480291809023,480291809023,"Block Group 3, Census Tract 1809.02, Bexar County, Texas",946
1500000US480291809024,480291809024,"Block Group 4, Census Tract 1809.02, Bexar County, Texas",730
1500000US480291809025,480291809025,"Block Group 5, Census Tract 1809.02, Bexar County, Texas",1052
1500000US480291810011,480291810011,"Block Group 1, Census Tract 1810.01, Bexar County, Texas",765
1500000US480291810012,480291810012,"Block Group 2, Census Tract 1810.01, Bexar County, Texas",976
1500000US480291810031,480291810031,"Block Group 1, Census Tract 1810.03, Bexar County, Texas",763
1500000US480291810032,480291810032,"Block Group 2, Census Tract 1810.03, Bexar County, Texas",688
1500000US480291810033,480291810033,"Block Group 3, Census Tract 1810.03, Bexar County, Texas",1019
1500000US480291810041,480291810041,"Block Group 1, Census Tract 1810.04, Bexar County, Texas",930
1500000US480291810042,480291810042,"Block Group 2, Census Tract 1810.04, Bexar County, Texas",913
1500000US480291810051,480291810051,"Block Group 1, Census Tract 1810.05, Bexar County, Texas",705
1500000US480291810052,480291810052,"Block Group 2, Census Tract 1810.05, Bexar County, Texas",673
1500000US480291810053,480291810053,"Block Group 3, Census Tract 1810.05, Bexar County, Texas",855
1500000US480291811001,480291811001,"Block Group 1, Census Tract 1811, Bexar County, Texas",886
1500000US480291811002,480291811002,"Block Group 2, Census Tract 1811, Bexar County, Texas",901
1500000US480291811003,480291811003,"Block Group 3, Census Tract 1811, Bexar County, Texas",-
1500000US480291811004,480291811004,"Block Group 4, Census Tract 1811, Bexar County, Texas",721
1500000US480291812001,480291812001,"Block Group 1, Census Tract 1812, Bexar County, Texas",-
1500000US480291812002,480291812002,"Block Group 2, Census Tract 1812, Bexar County, Texas",-
1500000US480291812003,480291812003,"Block Group 3, Census Tract 1812, Bexar County, Texas",-
1500000US480291812004,480291812004,"Block Group 4, Census Tract 1812, Bexar County, Texas",829
1500000US480291812005,480291812005,"Block Group 5, Census Tract 1812, Bexar County, Texas",-
1500000US480291813011,480291813011,"Block Group 1, Census Tract 1813.01, Bexar County, Texas",947
1500000US480291813012,480291813012,"Block Group 2, Census Tract 1813.01, Bexar County, Texas",1269
1500000US480291813021,480291813021,"Block Group 1, Census Tract 1813.02, Bexar County, Texas",840
1500000US480291813022,480291813022,"Block Group 2, Census Tract 1813.02, Bexar County, Texas",989
1500000US480291813023,480291813023,"Block Group 3, Census Tract 1813.02, Bexar County, Texas",783
1500000US480291813031,480291813031,"Block Group 1, Census Tract 1813.03, Bexar County, Texas",845
1500000US480291813032,480291813032,"Block Group 2, Census Tract 1813.03, Bexar County, Texas",793
1500000US480291814021,480291814021,"Block Group 1, Census Tract 1814.02, Bexar County, Texas",886
1500000US480291814022,480291814022,"Block Group 2, Census Tract 1814.02, Bexar County, Texas",898
1500000US480291814031,480291814031,"Block Group 1, Census Tract 1814.03, Bexar County, Texas",1015
1500000US480291814032,480291814032,"Block Group 2, Census Tract 1814.03, Bexar County, Texas",825
1500000US480291814033,480291814033,"Block Group 3, Census Tract 1814.03, Bexar County, Texas",1010
1500000US480291814041,480291814041,"Block Group 1, Census Tract 1814.04, Bexar County, Texas",927
1500000US480291814042,480291814042,"Block Group 2, Census Tract 1814.04, Bexar County, Texas",956
1500000US480291815031,480291815031,"Block Group 1, Census Tract 1815.03, Bexar County, Texas",1278
1500000US480291815032,480291815032,"Block Group 2, Census Tract 1815.03, Bexar County, Texas",960
1500000US480291815041,480291815041,"Block Group 1, Census Tract 1815.04, Bexar County, Texas",933
1500000US480291815042,480291815042,"Block Group 2, Census Tract 1815.04, Bexar County, Texas",780
1500000US480291815043,480291815043,"Block Group 3, Census Tract 1815.04, Bexar County, Texas",-
1500000US480291815044,480291815044,"Block Group 4, Census Tract 1815.04, Bexar County, Texas",851
1500000US480291815051,480291815051,"Block Group 1, Census Tract 1815.05, Bexar County, Texas",1456
1500000US480291815052,480291815052,"Block Group 2, Census Tract 1815.05, Bexar County, Texas",884
1500000US480291815053,480291815053,"Block Group 3, Census Tract 1815.05, Bexar County, Texas",1063
1500000US480291815054,480291815054,"Block Group 4, Census Tract 1815.05, Bexar County, Texas",913
1500000US480291815061,480291815061,"Block Group 1, Census Tract 1815.06, Bexar County, Texas",-
1500000US480291815062,480291815062,"Block Group 2, Census Tract 1815.06, Bexar County, Texas",1129
1500000US480291815063,480291815063,"Block Group 3, Census Tract 1815.06, Bexar County, Texas",672
1500000US480291816011,480291816011,"Block Group 1, Census Tract 1816.01, Bexar County, Texas",958
1500000US480291816012,480291816012,"Block Group 2, Census Tract 1816.01, Bexar County, Texas",875
1500000US480291816021,480291816021,"Block Group 1, Census Tract 1816.02, Bexar County, Texas",913
1500000US480291816022,480291816022,"Block Group 2, Census Tract 1816.02, Bexar County, Texas",631
1500000US480291816023,480291816023,"Block Group 3, Census Tract 1816.02, Bexar County, Texas",832
1500000US480291816024,480291816024,"Block Group 4, Census Tract 1816.02, Bexar County, Texas",886
1500000US480291817031,480291817031,"Block Group 1, Census Tract 1817.03, Bexar County, Texas",984
1500000US480291817032,480291817032,"Block Group 2, Census Tract 1817.03, Bexar County, Texas",1334
1500000US480291817033,480291817033,"Block Group 3, Census Tract 1817.03, Bexar County, Texas",1288
1500000US480291817041,480291817041,"Block Group 1, Census Tract 1817.04, Bexar County, Texas",1550
1500000US480291817042,480291817042,"Block Group 2, Census Tract 1817.04, Bexar County, Texas",1158
1500000US480291817043,480291817043,"Block Group 3, Census Tract 1817.04, Bexar County, Texas",768
1500000US480291817044,480291817044,"Block Group 4, Census Tract 1817.04, Bexar County, Texas",1103
1500000US480291817051,480291817051,"Block Group 1, Census Tract 1817.05, Bexar County, Texas",1069
1500000US480291817052,480291817052,"Block Group 2, Census Tract 1817.05, Bexar County, Texas",1438
1500000US480291817053,480291817053,"Block Group 3, Census Tract 1817.05, Bexar County, Texas",843
1500000US480291817111,480291817111,"Block Group 1, Census Tract 1817.11, Bexar County, Texas",-
1500000US480291817112,480291817112,"Block Group 2, Census Tract 1817.11, Bexar County, Texas",1074
1500000US480291817113,480291817113,"Block Group 3, Census Tract 1817.11, Bexar County, Texas",1598
1500000US480291817121,480291817121,"Block Group 1, Census Tract 1817.12, Bexar County, Texas",1348
1500000US480291817122,480291817122,"Block Group 2, Census Tract 1817.12, Bexar County, Texas",1078
1500000US480291817131,480291817131,"Block Group 1, Census Tract 1817.13, Bexar County, Texas",784
1500000US480291817132,480291817132,"Block Group 2, Census Tract 1817.13, Bexar County, Texas",-
1500000US480291817133,480291817133,"Block Group 3, Census Tract 1817.13, Bexar County, Texas",1240
1500000US480291817134,480291817134,"Block Group 4, Census Tract 1817.13, Bexar County, Texas",868
1500000US480291817151,480291817151,"Block Group 1, Census Tract 1817.15, Bexar County, Texas",-
1500000US480291817152,480291817152,"Block Group 2, Census Tract 1817.15, Bexar County, Texas",934
1500000US480291817153,480291817153,"Block Group 3, Census Tract 1817.15, Bexar County, Texas",1235
1500000US480291817154,480291817154,"Block Group 4, Census Tract 1817.15, Bexar County, Texas",1117
1500000US480291817161,480291817161,"Block Group 1, Census Tract 1817.16, Bexar County, Texas",1100
1500000US480291817162,480291817162,"Block Group 2, Census Tract 1817.16, Bexar County, Texas",1185
1500000US480291817163,480291817163,"Block Group 3, Census Tract 1817.16, Bexar County, Texas",916
1500000US480291817164,480291817164,"Block Group 4, Census Tract 1817.16, Bexar County, Texas",1102
1500000US480291817181,480291817181,"Block Group 1, Census Tract 1817.18, Bexar County, Texas",1121
1500000US480291817182,480291817182,"Block Group 2, Census Tract 1817.18, Bexar County, Texas",-
1500000US480291817183,480291817183,"Block Group 3, Census Tract 1817.18, Bexar County, Texas",1402
1500000US480291817201,480291817201,"Block Group 1, Census Tract 1817.20, Bexar County, Texas",1591
1500000US480291817202,480291817202,"Block Group 2, Census Tract 1817.20, Bexar County, Texas",1300
1500000US480291817211,480291817211,"Block Group 1, Census Tract 1817.21, Bexar County, Texas",1649
1500000US480291817212,480291817212,"Block Group 2, Census Tract 1817.21, Bexar County, Texas",1280
1500000US480291817221,480291817221,"Block Group 1, Census Tract 1817.22, Bexar County, Texas",1193
1500000US480291817222,480291817222,"Block Group 2, Census Tract 1817.22, Bexar County, Texas",1391
1500000US480291817223,480291817223,"Block Group 3, Census Tract 1817.22, Bexar County, Texas",1034
1500000US480291817231,480291817231,"Block Group 1, Census Tract 1817.23, Bexar County, Texas",1339
1500000US480291817232,480291817232,"Block Group 2, Census Tract 1817.23, Bexar County, Texas",1342
1500000US480291817233,480291817233,"Block Group 3, Census Tract 1817.23, Bexar County, Texas",1203
1500000US480291817241,480291817241,"Block Group 1, Census Tract 1817.24, Bexar County, Texas",1512
1500000US480291817242,480291817242,"Block Group 2, Census Tract 1817.24, Bexar County, Texas",1382
1500000US480291817251,480291817251,"Block Group 1, Census Tract 1817.25, Bexar County, Texas",895
1500000US480291817252,480291817252,"Block Group 2, Census Tract 1817.25, Bexar County, Texas",897
1500000US480291817261,480291817261,"Block Group 1, Census Tract 1817.26, Bexar County, Texas",1401
1500000US480291817262,480291817262,"Block Group 2, Census Tract 1817.26, Bexar County, Texas",1220
1500000US480291817263,480291817263,"Block Group 3, Census Tract 1817.26, Bexar County, Texas",1199
1500000US480291817271,480291817271,"Block Group 1, Census Tract 1817.27, Bexar County, Texas",1316
1500000US480291817272,480291817272,"Block Group 2, Census Tract 1817.27, Bexar County, Texas",855
1500000US480291817281,480291817281,"Block Group 1, Census Tract 1817.28, Bexar County, Texas",1137
1500000US480291817282,480291817282,"Block Group 2, Census Tract 1817.28, Bexar County, Texas",1341
1500000US480291817291,480291817291,"Block Group 1, Census Tract 1817.29, Bexar County, Texas",1500
1500000US480291817301,480291817301,"Block Group 1, Census Tract 1817.30, Bexar County, Texas",964
1500000US480291817302,480291817302,"Block Group 2, Census Tract 1817.30, Bexar County, Texas",1075
1500000US480291817311,480291817311,"Block Group 1, Census Tract 1817.31, Bexar County, Texas",-
1500000US480291817312,480291817312,"Block Group 2, Census Tract 1817.31, Bexar County, Texas",1142
1500000US480291817313,480291817313,"Block Group 3, Census Tract 1817.31, Bexar County, Texas",969
1500000US480291817314,480291817314,"Block Group 4, Census Tract 1817.31, Bexar County, Texas",-
1500000US480291818081,480291818081,"Block Group 1, Census Tract 1818.08, Bexar County, Texas",996
1500000US480291818091,480291818091,"Block Group 1, Census Tract 1818.09, Bexar County, Texas",1169
1500000US480291818092,480291818092,"Block Group 2, Census Tract 1818.09, Bexar County, Texas",905
1500000US480291818093,480291818093,"Block Group 3, Census Tract 1818.09, Bexar County, Texas",-
1500000US480291818094,480291818094,"Block Group 4, Census Tract 1818.09, Bexar County, Texas",1367
1500000US480291818111,480291818111,"Block Group 1, Census Tract 1818.11, Bexar County, Texas",1081
1500000US480291818112,480291818112,"Block Group 2, Census Tract 1818.11, Bexar County, Texas",-
1500000US480291818131,480291818131,"Block Group 1, Census Tract 1818.13, Bexar County, Texas",892
1500000US480291818132,480291818132,"Block Group 2, Census Tract 1818.13, Bexar County, Texas",984
1500000US480291818133,480291818133,"Block Group 3, Census Tract 1818.13, Bexar County, Texas",1095
1500000US480291818141,480291818141,"Block Group 1, Census Tract 1818.14, Bexar County, Texas",1126
1500000US480291818142,480291818142,"Block Group 2, Census Tract 1818.14, Bexar County, Texas",1139
1500000US480291818151,480291818151,"Block Group 1, Census Tract 1818.15, Bexar County, Texas",1223
1500000US480291818152,480291818152,"Block Group 2, Census Tract 1818.15, Bexar County, Texas",749
1500000US480291818161,480291818161,"Block Group 1, Census Tract 1818.16, Bexar County, Texas",-
1500000US480291818162,480291818162,"Block Group 2, Census Tract 1818.16, Bexar County, Texas",1590
1500000US480291818171,480291818171,"Block Group 1, Census Tract 1818.17, Bexar County, Texas",1268
1500000US480291818172,480291818172,"Block Group 2, Census Tract 1818.17, Bexar County, Texas",769
1500000US480291818181,480291818181,"Block Group 1, Census Tract 1818.18, Bexar County, Texas",944
1500000US480291818182,480291818182,"Block Group 2, Census Tract 1818.18, Bexar County, Texas",-
1500000US480291818183,480291818183,"Block Group 3, Census Tract 1818.18, Bexar County, Texas",930
1500000US480291818191,480291818191,"Block Group 1, Census Tract 1818.19, Bexar County, Texas",1385
1500000US480291818192,480291818192,"Block Group 2, Census Tract 1818.19, Bexar County, Texas",939
1500000US480291818201,480291818201,"Block Group 1, Census Tract 1818.20, Bexar County, Texas",-
1500000US480291818202,480291818202,"Block Group 2, Census Tract 1818.20, Bexar County, Texas",1303
1500000US480291818211,480291818211,"Block Group 1, Census Tract 1818.21, Bexar County, Texas",1342
1500000US480291818212,480291818212,"Block Group 2, Census Tract 1818.21, Bexar County, Texas",955
1500000US480291818221,480291818221,"Block Group 1, Census Tract 1818.22, Bexar County, Texas",1353
1500000US480291818222,480291818222,"Block Group 2, Census Tract 1818.22, Bexar County, Texas",1422
1500000US480291818223,480291818223,"Block Group 3, Census Tract 1818.22, Bexar County, Texas",1017
1500000US480291818231,480291818231,"Block Group 1, Census Tract 1818.23, Bexar County, Texas",1358
1500000US480291818241,480291818241,"Block Group 1, Census Tract 1818.24, Bexar County, Texas",1543
1500000US480291818242,480291818242,"Block Group 2, Census Tract 1818.24, Bexar County, Texas",1713
1500000US480291818251,480291818251,"Block Group 1, Census Tract 1818.25, Bexar County, Texas",943
1500000US480291818252,480291818252,"Block Group 2, Census Tract 1818.25, Bexar County, Texas",1633
1500000US480291818261,480291818261,"Block Group 1, Census Tract 1818.26, Bexar County, Texas",1363
1500000US480291818262,480291818262,"Block Group 2, Census Tract 1818.26, Bexar County, Texas",-
1500000US480291818263,480291818263,"Block Group 3, Census Tract 1818.26, Bexar County, Texas",-
1500000US480291818264,480291818264,"Block Group 4, Census Tract 1818.26, Bexar County, Texas",-
1500000US480291819011,480291819011,"Block Group 1, Census Tract 1819.01, Bexar County, Texas",893
1500000US480291819012,480291819012,"Block Group 2, Census Tract 1819.01, Bexar County, Texas",1244
1500000US480291819021,480291819021,"Block Group 1, Census Tract 1819.02, Bexar County, Texas",1839
1500000US480291819022,480291819022,"Block Group 2, Census Tract 1819.02, Bexar County, Texas",1750
1500000US480291820011,480291820011,"Block Group 1, Census Tract 1820.01, Bexar County, Texas",1023
1500000US480291820012,480291820012,"Block Group 2, Census Tract 1820.01, Bexar County, Texas",1875
1500000US480291820021,480291820021,"Block Group 1, Census Tract 1820.02, Bexar County, Texas",1080
1500000US480291820022,480291820022,"Block Group 2, Census Tract 1820.02, Bexar County, Texas",-
1500000US480291820023,480291820023,"Block Group 3, Census Tract 1820.02, Bexar County, Texas",-
1500000US480291820031,480291820031,"Block Group 1, Census Tract 1820.03, Bexar County, Texas",1800
1500000US480291820032,480291820032,"Block Group 2, Census Tract 1820.03, Bexar County, Texas",1364
1500000US480291821011,480291821011,"Block Group 1, Census Tract 1821.01, Bexar County, Texas",1881
1500000US480291821012,480291821012,"Block Group 2, Census Tract 1821.01, Bexar County, Texas",-
1500000US480291821013,480291821013,"Block Group 3, Census Tract 1821.01, Bexar County, Texas",-
1500000US480291821021,480291821021,"Block Group 1, Census Tract 1821.02, Bexar County, Texas",-
1500000US480291821022,480291821022,"Block Group 2, Census Tract 1821.02, Bexar County, Texas",-
1500000US480291821023,480291821023,"Block Group 3, Census Tract 1821.02, Bexar County, Texas",1578
1500000US480291821031,480291821031,"Block Group 1, Census Tract 1821.03, Bexar County, Texas",548
1500000US480291821051,480291821051,"Block Group 1, Census Tract 1821.05, Bexar County, Texas",1750
1500000US480291821061,480291821061,"Block Group 1, Census Tract 1821.06, Bexar County, Texas",-
1500000US480291821062,480291821062,"Block Group 2, Census Tract 1821.06, Bexar County, Texas",1714
1500000US480291901001,480291901001,"Block Group 1, Census Tract 1901, Bexar County, Texas",839
1500000US480291901002,480291901002,"Block Group 2, Census Tract 1901, Bexar County, Texas",424
1500000US480291901003,480291901003,"Block Group 3, Census Tract 1901, Bexar County, Texas",686
1500000US480291901004,480291901004,"Block Group 4, Census Tract 1901, Bexar County, Texas",492
1500000US480291902001,480291902001,"Block Group 1, Census Tract 1902, Bexar County, Texas",636
