name,blockgroup,rent
1500000US480291803001,"Block Group 1, Census Tract 1803, Bexar County, Texas",1348
1500000US480291803002,"Block Group 2, Census Tract 1803, Bexar County, Texas",703
1500000US480291803003,"Block Group 3, Census Tract 1803, Bexar County, Texas",965
1500000US480291803004,"Block Group 4, Census Tract 1803, Bexar County, Texas",715
1500000US480291804001,"Block Group 1, Census Tract 1804, Bexar County, Texas",640
1500000US480291804002,"Block Group 2, Census Tract 1804, Bexar County, Texas",618
1500000US480291804003,"Block Group 3, Census Tract 1804, Bexar County, Texas",675
1500000US480291805011,"Block Group 1, Census Tract 1805.01, Bexar County, Texas",650
1500000US480291805012,"Block Group 2, Census Tract 1805.01, Bexar County, Texas",-
1500000US480291805013,"Block Group 3, Census Tract 1805.01, Bexar County, Texas",693
1500000US480291805014,"Block Group 4, Census Tract 1805.01, Bexar County, Texas",324
1500000US480291805031,"Block Group 1, Census Tract 1805.03, Bexar County, Texas",-
1500000US480291805032,"Block Group 2, Census Tract 1805.03, Bexar County, Texas",853
1500000US480291805033,"Block Group 3, Census Tract 1805.03, Bexar County, Texas",1056
1500000US480291805041,"Block Group 1, Census Tract 1805.04, Bexar County, Texas",595
1500000US480291805042,"Block Group 2, Census Tract 1805.04, Bexar County, Texas",-
1500000US480291806021,"Block Group 1, Census Tract 1806.02, Bexar County, Texas",636
1500000US480291806022,"Block Group 2, Census Tract 1806.02, Bexar County, Texas",622
1500000US480291806023,"Block Group 3, Census Tract 1806.02, Bexar County, Texas",-
1500000US480291806031,"Block Group 1, Census Tract 1806.03, Bexar County, Texas",928
1500000US480291806041,"Block Group 1, Census Tract 1806.04, Bexar County, Texas",743
1500000US480291806042,"Block Group 2, Census Tract 1806.04, Bexar County, Texas",803
1500000US480291806043,"Block Group 3, Census Tract 1806.04, Bexar County, Texas",1030
1500000US480291806044,"Block Group 4, Census Tract 1806.04, Bexar County, Texas",1092
1500000US480291806045,"Block Group 5, Census Tract 1806.04, Bexar County, Texas",641
1500000US480291807011,"Block Group 1, Census Tract 1807.01, Bexar County, Texas",846
1500000US480291807012,"Block Group 2, Census Tract 1807.01, Bexar County, Texas",773
1500000US480291807021,"Block Group 1, Census Tract 1807.02, Bexar County, Texas",772
1500000US480291807022,"Block Group 2, Census Tract 1807.02, Bexar County, Texas",769
1500000US480291807023,"Block Group 3, Census Tract 1807.02, Bexar County, Texas",850
1500000US480291807024,"Block Group 4, Census Tract 1807.02, Bexar County, Texas",1190
1500000US480291807025,"Block Group 5, Census Tract 1807.02, Bexar County, Texas",-
1500000US480291807026,"Block Group 6, Census Tract 1807.02, Bexar County, Texas",852
1500000US480291808001,"Block Group 1, Census Tract 1808, Bexar County, Texas",628
1500000US480291808002,"Block Group 2, Census Tract 1808, Bexar County, Texas",700
1500000US480291808003,"Block Group 3, Census Tract 1808, Bexar County, Texas",633
1500000US480291809011,"Block Group 1, Census Tract 1809.01, Bexar County, Texas",1056
1500000US480291809012,"Block Group 2, Census Tract 1809.01, Bexar County, Texas",767
1500000US480291809013,"Block Group 3, Census Tract 1809.01, Bexar County, Texas",590
1500000US480291809014,"Block Group 4, Census Tract 1809.01, Bexar County, Texas",885
1500000US480291809015,"Block Group 5, Census Tract 1809.01, Bexar County, Texas",982
1500000US480291809021,"Block Group 1, Census Tract 1809.02, Bexar County, Texas",674
1500000US480291809022,"Block Group 2, Census Tract 1809.02, Bexar County, Texas",-
1500000US480291809023,"Block Group 3, Census Tract 1809.02, Bexar County, Texas",946
1500000US480291809024,"Block Group 4, Census Tract 1809.02, Bexar County, Texas",730
1500000US480291809025,"Block Group 5, Census Tract 1809.02, Bexar County, Texas",1052
1500000US480291810011,"Block Group 1, Census Tract 1810.01, Bexar County, Texas",765
1500000US480291810012,"Block Group 2, Census Tract 1810.01, Bexar County, Texas",976
1500000US480291810031,"Block Group 1, Census Tract 1810.03, Bexar County, Texas",763
1500000US480291810032,"Block Group 2, Census Tract 1810.03, Bexar County, Texas",688
1500000US480291810033,"Block Group 3, Census Tract 1810.03, Bexar County, Texas",1019
1500000US480291810041,"Block Group 1, Census Tract 1810.04, Bexar County, Texas",930
1500000US480291810042,"Block Group 2, Census Tract 1810.04, Bexar County, Texas",913
1500000US480291810051,"Block Group 1, Census Tract 1810.05, Bexar County, Texas",705
1500000US480291810052,"Block Group 2, Census Tract 1810.05, Bexar County, Texas",673
1500000US480291810053,"Block Group 3, Census Tract 1810.05, Bexar County, Texas",855
1500000US480291811001,"Block Group 1, Census Tract 1811, Bexar County, Texas",886
1500000US480291811002,"Block Group 2, Census Tract 1811, Bexar County, Texas",901
1500000US480291811003,"Block Group 3, Census Tract 1811, Bexar County, Texas",-
1500000US480291811004,"Block Group 4, Census Tract 1811, Bexar County, Texas",721
1500000US480291812001,"Block Group 1, Census Tract 1812, Bexar County, Texas",-
1500000US480291812002,"Block Group 2, Census Tract 1812, Bexar County, Texas",-
1500000US480291812003,"Block Group 3, Census Tract 1812, Bexar County, Texas",-
1500000US480291812004,"Block Group 4, Census Tract 1812, Bexar County, Texas",829
1500000US480291812005,"Block Group 5, Census Tract 1812, Bexar County, Texas",-
1500000US480291813011,"Block Group 1, Census Tract 1813.01, Bexar County, Texas",947
1500000US480291813012,"Block Group 2, Census Tract 1813.01, Bexar County, Texas",1269
1500000US480291813021,"Block Group 1, Census Tract 1813.02, Bexar County, Texas",840
1500000US480291813022,"Block Group 2, Census Tract 1813.02, Bexar County, Texas",989
1500000US480291813023,"Block Group 3, Census Tract 1813.02, Bexar County, Texas",783
1500000US480291813031,"Block Group 1, Census Tract 1813.03, Bexar County, Texas",845
1500000US480291813032,"Block Group 2, Census Tract 1813.03, Bexar County, Texas",793
1500000US480291814021,"Block Group 1, Census Tract 1814.02, Bexar County, Texas",886
1500000US480291814022,"Block Group 2, Census Tract 1814.02, Bexar County, Texas",898
1500000US480291814031,"Block Group 1, Census Tract 1814.03, Bexar County, Texas",1015
1500000US480291814032,"Block Group 2, Census Tract 1814.03, Bexar County, Texas",825
1500000US480291814033,"Block Group 3, Census Tract 1814.03, Bexar County, Texas",1010
1500000US480291814041,"Block Group 1, Census Tract 1814.04, Bexar County, Texas",927
1500000US480291814042,"Block Group 2, Census Tract 1814.04, Bexar County, Texas",956
1500000US480291815031,"Block Group 1, Census Tract 1815.03, Bexar County, Texas",1278
1500000US480291815032,"Block Group 2, Census Tract 1815.03, Bexar County, Texas",960
1500000US480291815041,"Block Group 1, Census Tract 1815.04, Bexar County, Texas",933
1500000US480291815042,"Block Group 2, Census Tract 1815.04, Bexar County, Texas",780
1500000US480291815043,"Block Group 3, Census Tract 1815.04, Bexar County, Texas",-
1500000US480291815044,"Block Group 4, Census Tract 1815.04, Bexar County, Texas",851
1500000US480291815051,"Block Group 1, Census Tract 1815.05, Bexar County, Texas",1456
1500000US480291815052,"Block Group 2, Census Tract 1815.05, Bexar County, Texas",884
1500000US480291815053,"Block Group 3, Census Tract 1815.05, Bexar County, Texas",1063
1500000US480291815054,"Block Group 4, Census Tract 1815.05, Bexar County, Texas",913
1500000US480291815061,"Block Group 1, Census Tract 1815.06, Bexar County, Texas",-
1500000US480291815062,"Block Group 2, Census Tract 1815.06, Bexar County, Texas",1129
1500000US480291815063,"Block Group 3, Census Tract 1815.06, Bexar County, Texas",672
1500000US480291816011,"Block Group 1, Census Tract 1816.01, Bexar County, Texas",958
1500000US480291816012,"Block Group 2, Census Tract 1816.01, Bexar County, Texas",875
1500000US480291816021,"Block Group 1, Census Tract 1816.02, Bexar County, Texas",913
1500000US480291816022,"Block Group 2, Census Tract 1816.02, Bexar County, Texas",631
1500000US480291816023,"Block Group 3, Census Tract 1816.02, Bexar County, Texas",832
1500000US480291816024,"Block Group 4, Census Tract 1816.02, Bexar County, Texas",886
1500000US480291817031,"Block Group 1, Census Tract 1817.03, Bexar County, Texas",984
1500000US480291817032,"Block Group 2, Census Tract 1817.03, Bexar County, Texas",1334
1500000US480291817033,"Block Group 3, Census Tract 1817.03, Bexar County, Texas",1288
1500000US480291817041,"Block Group 1, Census Tract 1817.04, Bexar County, Texas",1550
1500000US480291817042,"Block Group 2, Census Tract 1817.04, Bexar County, Texas",1158
1500000US480291817043,"Block Group 3, Census Tract 1817.04, Bexar County, Texas",768
1500000US480291817044,"Block Group 4, Census Tract 1817.04, Bexar County, Texas",1103
1500000US480291817051,"Block Group 1, Census Tract 1817.05, Bexar County, Texas",1069
1500000US480291817052,"Block Group 2, Census Tract 1817.05, Bexar County, Texas",1438
1500000US480291817053,"Block Group 3, Census Tract 1817.05, Bexar County, Texas",843
1500000US480291817111,"Block Group 1, Census Tract 1817.11, Bexar County, Texas",-
1500000US480291817112,"Block Group 2, Census Tract 1817.11, Bexar County, Texas",1074
1500000US480291817113,"Block Group 3, Census Tract 1817.11, Bexar County, Texas",1598
1500000US480291817121,"Block Group 1, Census Tract 1817.12, Bexar County, Texas",1348
1500000US480291817122,"Block Group 2, Census Tract 1817.12, Bexar County, Texas",1078
1500000US480291817131,"Block Group 1, Census Tract 1817.13, Bexar County, Texas",784
1500000US480291817132,"Block Group 2, Census Tract 1817.13, Bexar County, Texas",-
1500000US480291817133,"Block Group 3, Census Tract 1817.13, Bexar County, Texas",1240
1500000US480291817134,"Block Group 4, Census Tract 1817.13, Bexar County, Texas",868
1500000US480291817151,"Block Group 1, Census Tract 1817.15, Bexar County, Texas",-
1500000US480291817152,"Block Group 2, Census Tract 1817.15, Bexar County, Texas",934
1500000US480291817153,"Block Group 3, Census Tract 1817.15, Bexar County, Texas",1235
1500000US480291817154,"Block Group 4, Census Tract 1817.15, Bexar County, Texas",1117
1500000US480291817161,"Block Group 1, Census Tract 1817.16, Bexar County, Texas",1100
1500000US480291817162,"Block Group 2, Census Tract 1817.16, Bexar County, Texas",1185
1500000US480291817163,"Block Group 3, Census Tract 1817.16, Bexar County, Texas",916
1500000US480291817164,"Block Group 4, Census Tract 1817.16, Bexar County, Texas",1102
1500000US480291817181,"Block Group 1, Census Tract 1817.18, Bexar County, Texas",1121
1500000US480291817182,"Block Group 2, Census Tract 1817.18, Bexar County, Texas",-
1500000US480291817183,"Block Group 3, Census Tract 1817.18, Bexar County, Texas",1402
1500000US480291817201,"Block Group 1, Census Tract 1817.20, Bexar County, Texas",1591
1500000US480291817202,"Block Group 2, Census Tract 1817.20, Bexar County, Texas",1300
1500000US480291817211,"Block Group 1, Census Tract 1817.21, Bexar County, Texas",1649
1500000US480291817212,"Block Group 2, Census Tract 1817.21, Bexar County, Texas",1280
1500000US480291817221,"Block Group 1, Census Tract 1817.22, Bexar County, Texas",1193
1500000US480291817222,"Block Group 2, Census Tract 1817.22, Bexar County, Texas",1391
1500000US480291817223,"Block Group 3, Census Tract 1817.22, Bexar County, Texas",1034
1500000US480291817231,"Block Group 1, Census Tract 1817.23, Bexar County, Texas",1339
1500000US480291817232,"Block Group 2, Census Tract 1817.23, Bexar County, Texas",1342
1500000US480291817233,"Block Group 3, Census Tract 1817.23, Bexar County, Texas",1203
1500000US480291817241,"Block Group 1, Census Tract 1817.24, Bexar County, Texas",1512
1500000US480291817242,"Block Group 2, Census Tract 1817.24, Bexar County, Texas",1382
1500000US480291817251,"Block Group 1, Census Tract 1817.25, Bexar County, Texas",895
1500000US480291817252,"Block Group 2, Census Tract 1817.25, Bexar County, Texas",897
1500000US480291817261,"Block Group 1, Census Tract 1817.26, Bexar County, Texas",1401
1500000US480291817262,"Block Group 2, Census Tract 1817.26, Bexar County, Texas",1220
1500000US480291817263,"Block Group 3, Census Tract 1817.26, Bexar County, Texas",1199
1500000US480291817271,"Block Group 1, Census Tract 1817.27, Bexar County, Texas",1316
1500000US480291817272,"Block Group 2, Census Tract 1817.27, Bexar County, Texas",855
1500000US480291817281,"Block Group 1, Census Tract 1817.28, Bexar County, Texas",1137
1500000US480291817282,"Block Group 2, Census Tract 1817.28, Bexar County, Texas",1341
1500000US480291817291,"Block Group 1, Census Tract 1817.29, Bexar County, Texas",1500
1500000US480291817301,"Block Group 1, Census Tract 1817.30, Bexar County, Texas",964
1500000US480291817302,"Block Group 2, Census Tract 1817.30, Bexar County, Texas",1075
1500000US480291817311,"Block Group 1, Census Tract 1817.31, Bexar County, Texas",-
1500000US480291817312,"Block Group 2, Census Tract 1817.31, Bexar County, Texas",1142
1500000US480291817313,"Block Group 3, Census Tract 1817.31, Bexar County, Texas",969
1500000US480291817314,"Block Group 4, Census Tract 1817.31, Bexar County, Texas",-
1500000US480291818081,"Block Group 1, Census Tract 1818.08, Bexar County, Texas",996
1500000US480291818091,"Block Group 1, Census Tract 1818.09, Bexar County, Texas",1169
1500000US480291818092,"Block Group 2, Census Tract 1818.09, Bexar County, Texas",905
1500000US480291818093,"Block Group 3, Census Tract 1818.09, Bexar County, Texas",-
1500000US480291818094,"Block Group 4, Census Tract 1818.09, Bexar County, Texas",1367
1500000US480291818111,"Block Group 1, Census Tract 1818.11, Bexar County, Texas",1081
1500000US480291818112,"Block Group 2, Census Tract 1818.11, Bexar County, Texas",-
1500000US480291818131,"Block Group 1, Census Tract 1818.13, Bexar County, Texas",892
1500000US480291818132,"Block Group 2, Census Tract 1818.13, Bexar County, Texas",984
1500000US480291818133,"Block Group 3, Census Tract 1818.13, Bexar County, Texas",1095
1500000US480291818141,"Block Group 1, Census Tract 1818.14, Bexar County, Texas",1126
1500000US480291818142,"Block Group 2, Census Tract 1818.14, Bexar County, Texas",1139
1500000US480291818151,"Block Group 1, Census Tract 1818.15, Bexar County, Texas",1223
1500000US480291818152,"Block Group 2, Census Tract 1818.15, Bexar County, Texas",749
1500000US480291818161,"Block Group 1, Census Tract 1818.16, Bexar County, Texas",-
1500000US480291818162,"Block Group 2, Census Tract 1818.16, Bexar County, Texas",1590
1500000US480291818171,"Block Group 1, Census Tract 1818.17, Bexar County, Texas",1268
1500000US480291818172,"Block Group 2, Census Tract 1818.17, Bexar County, Texas",769
1500000US480291818181,"Block Group 1, Census Tract 1818.18, Bexar County, Texas",944
1500000US480291818182,"Block Group 2, Census Tract 1818.18, Bexar County, Texas",-
1500000US480291818183,"Block Group 3, Census Tract 1818.18, Bexar County, Texas",930
1500000US480291818191,"Block Group 1, Census Tract 1818.19, Bexar County, Texas",1385
1500000US480291818192,"Block Group 2, Census Tract 1818.19, Bexar County, Texas",939
1500000US480291818201,"Block Group 1, Census Tract 1818.20, Bexar County, Texas",-
1500000US480291818202,"Block Group 2, Census Tract 1818.20, Bexar County, Texas",1303
1500000US480291818211,"Block Group 1, Census Tract 1818.21, Bexar County, Texas",1342
1500000US480291818212,"Block Group 2, Census Tract 1818.21, Bexar County, Texas",955
1500000US480291818221,"Block Group 1, Census Tract 1818.22, Bexar County, Texas",1353
1500000US480291818222,"Block Group 2, Census Tract 1818.22, Bexar County, Texas",1422
1500000US480291818223,"Block Group 3, Census Tract 1818.22, Bexar County, Texas",1017
1500000US480291818231,"Block Group 1, Census Tract 1818.23, Bexar County, Texas",1358
1500000US480291818241,"Block Group 1, Census Tract 1818.24, Bexar County, Texas",1543
1500000US480291818242,"Block Group 2, Census Tract 1818.24, Bexar County, Texas",1713
1500000US480291818251,"Block Group 1, Census Tract 1818.25, Bexar County, Texas",943
1500000US480291818252,"Block Group 2, Census Tract 1818.25, Bexar County, Texas",1633
1500000US480291818261,"Block Group 1, Census Tract 1818.26, Bexar County, Texas",1363
1500000US480291818262,"Block Group 2, Census Tract 1818.26, Bexar County, Texas",-
1500000US480291818263,"Block Group 3, Census Tract 1818.26, Bexar County, Texas",-
1500000US480291818264,"Block Group 4, Census Tract 1818.26, Bexar County, Texas",-
1500000US480291819011,"Block Group 1, Census Tract 1819.01, Bexar County, Texas",893
1500000US480291819012,"Block Group 2, Census Tract 1819.01, Bexar County, Texas",1244
1500000US480291819021,"Block Group 1, Census Tract 1819.02, Bexar County, Texas",1839
1500000US480291819022,"Block Group 2, Census Tract 1819.02, Bexar County, Texas",1750
1500000US480291820011,"Block Group 1, Census Tract 1820.01, Bexar County, Texas",1023
1500000US480291820012,"Block Group 2, Census Tract 1820.01, Bexar County, Texas",1875
1500000US480291820021,"Block Group 1, Census Tract 1820.02, Bexar County, Texas",1080
1500000US480291820022,"Block Group 2, Census Tract 1820.02, Bexar County, Texas",-
1500000US480291820023,"Block Group 3, Census Tract 1820.02, Bexar County, Texas",-
1500000US480291820031,"Block Group 1, Census Tract 1820.03, Bexar County, Texas",1800
1500000US480291820032,"Block Group 2, Census Tract 1820.03, Bexar County, Texas",1364
1500000US480291821011,"Block Group 1, Census Tract 1821.01, Bexar County, Texas",1881
1500000US480291821012,"Block Group 2, Census Tract 1821.01, Bexar County, Texas",-
1500000US480291821013,"Block Group 3, Census Tract 1821.01, Bexar County, Texas",-
1500000US480291821021,"Block Group 1, Census Tract 1821.02, Bexar County, Texas",-
1500000US480291821022,"Block Group 2, Census Tract 1821.02, Bexar County, Texas",-
1500000US480291821023,"Block Group 3, Census Tract 1821.02, Bexar County, Texas",1578
1500000US480291821031,"Block Group 1, Census Tract 1821.03, Bexar County, Texas",548
1500000US480291821051,"Block Group 1, Census Tract 1821.05, Bexar County, Texas",1750
1500000US480291821061,"Block Group 1, Census Tract 1821.06, Bexar County, Texas",-
1500000US480291821062,"Block Group 2, Census Tract 1821.06, Bexar County, Texas",1714
1500000US480291901001,"Block Group 1, Census Tract 1901, Bexar County, Texas",839
1500000US480291901002,"Block Group 2, Census Tract 1901, Bexar County, Texas",424
1500000US480291901003,"Block Group 3, Census Tract 1901, Bexar County, Texas",686
1500000US480291901004,"Block Group 4, Census Tract 1901, Bexar County, Texas",492
1500000US480291902001,"Block Group 1, Census Tract 1902, Bexar County, Texas",636
1500000US480291902002,"Block Group 2, Census Tract 1902, Bexar County, Texas",-
1500000US480291902003,"Block Group 3, Census Tract 1902, Bexar County, Texas",929
1500000US480291902004,"Block Group 4, Census Tract 1902, Bexar County, Texas",800
1500000US480291902005,"Block Group 5, Census Tract 1902, Bexar County, Texas",805
1500000US480291904001,"Block Group 1, Census Tract 1904, Bexar County, Texas",1180
1500000US480291904002,"Block Group 2, Census Tract 1904, Bexar County, Texas",1281
1500000US480291904003,"Block Group 3, Census Tract 1904, Bexar County, Texas",850
1500000US480291905011,"Block Group 1, Census Tract 1905.01, Bexar County, Texas",981
1500000US480291905012,"Block Group 2, Census Tract 1905.01, Bexar County, Texas",912
1500000US480291905013,"Block Group 3, Census Tract 1905.01, Bexar County, Texas",925
1500000US480291905031,"Block Group 1, Census Tract 1905.03, Bexar County, Texas",790
1500000US480291905032,"Block Group 2, Census Tract 1905.03, Bexar County, Texas",871
1500000US480291905033,"Block Group 3, Census Tract 1905.03, Bexar County, Texas",794
1500000US480291905041,"Block Group 1, Census Tract 1905.04, Bexar County, Texas",575
1500000US480291905042,"Block Group 2, Census Tract 1905.04, Bexar County, Texas",861
1500000US480291906011,"Block Group 1, Census Tract 1906.01, Bexar County, Texas",962
1500000US480291906012,"Block Group 2, Census Tract 1906.01, Bexar County, Texas",749
1500000US480291906013,"Block Group 3, Census Tract 1906.01, Bexar County, Texas",688
1500000US480291906031,"Block Group 1, Census Tract 1906.03, Bexar County, Texas",1062
1500000US480291906032,"Block Group 2, Census Tract 1906.03, Bexar County, Texas",885
1500000US480291906041,"Block Group 1, Census Tract 1906.04, Bexar County, Texas",698
1500000US480291906042,"Block Group 2, Census Tract 1906.04, Bexar County, Texas",825
1500000US480291906043,"Block Group 3, Census Tract 1906.04, Bexar County, Texas",847
1500000US480291907001,"Block Group 1, Census Tract 1907, Bexar County, Texas",823
1500000US480291907002,"Block Group 2, Census Tract 1907, Bexar County, Texas",546
1500000US480291907003,"Block Group 3, Census Tract 1907, Bexar County, Texas",950
1500000US480291908001,"Block Group 1, Census Tract 1908, Bexar County, Texas",796
1500000US480291908002,"Block Group 2, Census Tract 1908, Bexar County, Texas",692
1500000US480291909011,"Block Group 1, Census Tract 1909.01, Bexar County, Texas",-
1500000US480291909012,"Block Group 2, Census Tract 1909.01, Bexar County, Texas",774
1500000US480291909013,"Block Group 3, Census Tract 1909.01, Bexar County, Texas",668
1500000US480291909014,"Block Group 4, Census Tract 1909.01, Bexar County, Texas",698
1500000US480291909015,"Block Group 5, Census Tract 1909.01, Bexar County, Texas",-
1500000US480291909021,"Block Group 1, Census Tract 1909.02, Bexar County, Texas",795
1500000US480291909022,"Block Group 2, Census Tract 1909.02, Bexar County, Texas",1258
1500000US480291909023,"Block Group 3, Census Tract 1909.02, Bexar County, Texas",-
1500000US480291910031,"Block Group 1, Census Tract 1910.03, Bexar County, Texas",-
1500000US480291910032,"Block Group 2, Census Tract 1910.03, Bexar County, Texas",816
1500000US480291910033,"Block Group 3, Census Tract 1910.03, Bexar County, Texas",595
1500000US480291910034,"Block Group 4, Census Tract 1910.03, Bexar County, Texas",898
1500000US480291910035,"Block Group 5, Census Tract 1910.03, Bexar County, Texas",-
1500000US480291910041,"Block Group 1, Census Tract 1910.04, Bexar County, Texas",902
1500000US480291910042,"Block Group 2, Census Tract 1910.04, Bexar County, Texas",727
1500000US480291910043,"Block Group 3, Census Tract 1910.04, Bexar County, Texas",793
1500000US480291910051,"Block Group 1, Census Tract 1910.05, Bexar County, Texas",772
1500000US480291910052,"Block Group 2, Census Tract 1910.05, Bexar County, Texas",848
1500000US480291910061,"Block Group 1, Census Tract 1910.06, Bexar County, Texas",-
1500000US480291910062,"Block Group 2, Census Tract 1910.06, Bexar County, Texas",858
1500000US480291910063,"Block Group 3, Census Tract 1910.06, Bexar County, Texas",771
1500000US480291910064,"Block Group 4, Census Tract 1910.06, Bexar County, Texas",1114
1500000US480291910065,"Block Group 5, Census Tract 1910.06, Bexar County, Texas",335
1500000US480291911011,"Block Group 1, Census Tract 1911.01, Bexar County, Texas",825
1500000US480291911012,"Block Group 2, Census Tract 1911.01, Bexar County, Texas",1200
1500000US480291911021,"Block Group 1, Census Tract 1911.02, Bexar County, Texas",979
1500000US480291911022,"Block Group 2, Census Tract 1911.02, Bexar County, Texas",792
1500000US480291911023,"Block Group 3, Census Tract 1911.02, Bexar County, Texas",-
1500000US480291912011,"Block Group 1, Census Tract 1912.01, Bexar County, Texas",1232
1500000US480291912012,"Block Group 2, Census Tract 1912.01, Bexar County, Texas",1678
1500000US480291912013,"Block Group 3, Census Tract 1912.01, Bexar County, Texas",-
1500000US480291912021,"Block Group 1, Census Tract 1912.02, Bexar County, Texas",1130
1500000US480291912022,"Block Group 2, Census Tract 1912.02, Bexar County, Texas",789
1500000US480291912023,"Block Group 3, Census Tract 1912.02, Bexar County, Texas",-
1500000US480291912024,"Block Group 4, Census Tract 1912.02, Bexar County, Texas",1333
1500000US480291913031,"Block Group 1, Census Tract 1913.03, Bexar County, Texas",902
1500000US480291913041,"Block Group 1, Census Tract 1913.04, Bexar County, Texas",1266
1500000US480291913042,"Block Group 2, Census Tract 1913.04, Bexar County, Texas",670
1500000US480291914051,"Block Group 1, Census Tract 1914.05, Bexar County, Texas",844
1500000US480291914052,"Block Group 2, Census Tract 1914.05, Bexar County, Texas",1303
1500000US480291914053,"Block Group 3, Census Tract 1914.05, Bexar County, Texas",1466
1500000US480291914054,"Block Group 4, Census Tract 1914.05, Bexar County, Texas",1244
1500000US480291914055,"Block Group 5, Census Tract 1914.05, Bexar County, Texas",-
1500000US480291914061,"Block Group 1, Census Tract 1914.06, Bexar County, Texas",1175
1500000US480291914062,"Block Group 2, Census Tract 1914.06, Bexar County, Texas",2326
1500000US480291914063,"Block Group 3, Census Tract 1914.06, Bexar County, Texas",-
1500000US480291914081,"Block Group 1, Census Tract 1914.08, Bexar County, Texas",843
1500000US480291914082,"Block Group 2, Census Tract 1914.08, Bexar County, Texas",752
1500000US480291914091,"Block Group 1, Census Tract 1914.09, Bexar County, Texas",895
1500000US480291914092,"Block Group 2, Census Tract 1914.09, Bexar County, Texas",859
1500000US480291914101,"Block Group 1, Census Tract 1914.10, Bexar County, Texas",849
1500000US480291914102,"Block Group 2, Census Tract 1914.10, Bexar County, Texas",884
1500000US480291914103,"Block Group 3, Census Tract 1914.10, Bexar County, Texas",698
1500000US480291914111,"Block Group 1, Census Tract 1914.11, Bexar County, Texas",993
1500000US480291914112,"Block Group 2, Census Tract 1914.11, Bexar County, Texas",1017
1500000US480291914121,"Block Group 1, Census Tract 1914.12, Bexar County, Texas",3050
1500000US480291914131,"Block Group 1, Census Tract 1914.13, Bexar County, Texas",1180
1500000US480291914132,"Block Group 2, Census Tract 1914.13, Bexar County, Texas",1067
1500000US480291915031,"Block Group 1, Census Tract 1915.03, Bexar County, Texas",1073
1500000US480291915032,"Block Group 2, Census Tract 1915.03, Bexar County, Texas",912
1500000US480291915033,"Block Group 3, Census Tract 1915.03, Bexar County, Texas",-
1500000US480291915041,"Block Group 1, Census Tract 1915.04, Bexar County, Texas",-
1500000US480291915042,"Block Group 2, Census Tract 1915.04, Bexar County, Texas",-
1500000US480291915051,"Block Group 1, Census Tract 1915.05, Bexar County, Texas",-
1500000US480291915052,"Block Group 2, Census Tract 1915.05, Bexar County, Texas",-
1500000US480291915061,"Block Group 1, Census Tract 1915.06, Bexar County, Texas",1047
1500000US480291915062,"Block Group 2, Census Tract 1915.06, Bexar County, Texas",907
1500000US480291915063,"Block Group 3, Census Tract 1915.06, Bexar County, Texas",-
1500000US480291917011,"Block Group 1, Census Tract 1917.01, Bexar County, Texas",-
1500000US480291917012,"Block Group 2, Census Tract 1917.01, Bexar County, Texas",-
1500000US480291917021,"Block Group 1, Census Tract 1917.02, Bexar County, Texas",1179
1500000US480291917022,"Block Group 2, Census Tract 1917.02, Bexar County, Texas",-
1500000US480291917023,"Block Group 3, Census Tract 1917.02, Bexar County, Texas",-
1500000US480291917024,"Block Group 4, Census Tract 1917.02, Bexar County, Texas",3311
1500000US480291918041,"Block Group 1, Census Tract 1918.04, Bexar County, Texas",-
1500000US480291918042,"Block Group 2, Census Tract 1918.04, Bexar County, Texas",-
1500000US480291918043,"Block Group 3, Census Tract 1918.04, Bexar County, Texas",-
1500000US480291918061,"Block Group 1, Census Tract 1918.06, Bexar County, Texas",-
1500000US480291918062,"Block Group 2, Census Tract 1918.06, Bexar County, Texas",1119
1500000US480291918063,"Block Group 3, Census Tract 1918.06, Bexar County, Texas",1142
1500000US480291918071,"Block Group 1, Census Tract 1918.07, Bexar County, Texas",925
1500000US480291918072,"Block Group 2, Census Tract 1918.07, Bexar County, Texas",1088
1500000US480291918081,"Block Group 1, Census Tract 1918.08, Bexar County, Texas",2356
1500000US480291918082,"Block Group 2, Census Tract 1918.08, Bexar County, Texas",1328
1500000US480291918091,"Block Group 1, Census Tract 1918.09, Bexar County, Texas",1531
1500000US480291918092,"Block Group 2, Census Tract 1918.09, Bexar County, Texas",1401
1500000US480291918101,"Block Group 1, Census Tract 1918.10, Bexar County, Texas",1306
1500000US480291918102,"Block Group 2, Census Tract 1918.10, Bexar County, Texas",1567
1500000US480291918111,"Block Group 1, Census Tract 1918.11, Bexar County, Texas",1767
1500000US480291918121,"Block Group 1, Census Tract 1918.12, Bexar County, Texas",1737
1500000US480291918122,"Block Group 2, Census Tract 1918.12, Bexar County, Texas",-
1500000US480291918131,"Block Group 1, Census Tract 1918.13, Bexar County, Texas",1724
1500000US480291918132,"Block Group 2, Census Tract 1918.13, Bexar County, Texas",1179
1500000US480291918141,"Block Group 1, Census Tract 1918.14, Bexar County, Texas",2123
1500000US480291918142,"Block Group 2, Census Tract 1918.14, Bexar County, Texas",-
1500000US480291918151,"Block Group 1, Census Tract 1918.15, Bexar County, Texas",1944
1500000US480291918152,"Block Group 2, Census Tract 1918.15, Bexar County, Texas",1073
1500000US480291918161,"Block Group 1, Census Tract 1918.16, Bexar County, Texas",1237
1500000US480291918162,"Block Group 2, Census Tract 1918.16, Bexar County, Texas",1111
