GameID,DateGame,VisitorTeam,HomeTeam,ShotType,PlayerID,PlayerName,XCoord,YCoord,ShotDistance
201712200POR,2017-12-20,SAS,POR,fg2x,ginobma01,"Manu Ginobili",69,132,14.00
201712200POR,2017-12-20,SAS,POR,fg2,millspa02,"Patty Mills",-17,11,2.00
201712200POR,2017-12-20,SAS,POR,fg2,gasolpa01,"Pau Gasol",-3,22,2.00
201712200POR,2017-12-20,SAS,POR,fg3,gasolpa01,"Pau Gasol",11,253,25.00
201712200POR,2017-12-20,SAS,POR,fg3x,millspa02,"Patty Mills",-168,196,25.00
201712200POR,2017-12-20,SAS,POR,fg2,gasolpa01,"Pau Gasol",0,16,1.00
201712200POR,2017-12-20,SAS,POR,fg3x,anderky01,"Kyle Anderson",-229,-11,22.00
201712200POR,2017-12-20,SAS,POR,fg2,gayru01,"Rudy Gay",60,121,13.00
201712200POR,2017-12-20,SAS,POR,fg3,ginobma01,"Manu Ginobili",227,26,22.00
201712200POR,2017-12-20,SAS,POR,fg2,gasolpa01,"Pau Gasol",0,15,1.00
201712200POR,2017-12-20,SAS,POR,fg2,aldrila01,"LaMarcus Aldridge",149,39,15.00
201712200POR,2017-12-20,SAS,POR,fg2,gasolpa01,"Pau Gasol",-28,28,3.00
201712200POR,2017-12-20,SAS,POR,fg2x,greenda02,"Danny Green",43,149,15.00
201712200POR,2017-12-20,SAS,POR,fg2x,greenda02,"Danny Green",3,7,0.00
201712200POR,2017-12-20,SAS,POR,fg2,aldrila01,"LaMarcus Aldridge",-65,91,11.00
201712200POR,2017-12-20,SAS,POR,fg2,aldrila01,"LaMarcus Aldridge",-87,85,12.00
201712200POR,2017-12-20,SAS,POR,fg2,ginobma01,"Manu Ginobili",3,0,0.00
201712200POR,2017-12-20,SAS,POR,fg2,aldrila01,"LaMarcus Aldridge",-84,53,9.00
201712200POR,2017-12-20,SAS,POR,fg2,millspa02,"Patty Mills",-12,4,1.00
201712200POR,2017-12-20,SAS,POR,fg3x,ginobma01,"Manu Ginobili",-226,59,23.00
201712200POR,2017-12-20,SAS,POR,fg3,ginobma01,"Manu Ginobili",53,241,24.00
201712200POR,2017-12-20,SAS,POR,fg2,aldrila01,"LaMarcus Aldridge",-100,184,20.00
201712200POR,2017-12-20,SAS,POR,fg3x,aldrila01,"LaMarcus Aldridge",3,671,67.00
201712200POR,2017-12-20,SAS,POR,fg2x,aldrila01,"LaMarcus Aldridge",2,219,21.00
201712200POR,2017-12-20,SAS,POR,fg2x,forbebr01,"Bryn Forbes",-154,146,21.00
201712200POR,2017-12-20,SAS,POR,fg2x,gasolpa01,"Pau Gasol",-193,-2,19.00
201712200POR,2017-12-20,SAS,POR,fg3,greenda02,"Danny Green",-204,135,24.00
201712200POR,2017-12-20,SAS,POR,fg3x,forbebr01,"Bryn Forbes",-122,215,24.00
201712200POR,2017-12-20,SAS,POR,fg2,gasolpa01,"Pau Gasol",127,80,15.00
201712200POR,2017-12-20,SAS,POR,fg2x,gasolpa01,"Pau Gasol",-5,13,1.00
201712200POR,2017-12-20,SAS,POR,fg2x,aldrila01,"LaMarcus Aldridge",0,-6,0.00
201712200POR,2017-12-20,SAS,POR,fg2,murrade01,"Dejounte Murray",-46,141,14.00
201712200POR,2017-12-20,SAS,POR,fg2x,gayru01,"Rudy Gay",3,87,8.00
201712200POR,2017-12-20,SAS,POR,fg2x,ginobma01,"Manu Ginobili",3,122,12.00
201712200POR,2017-12-20,SAS,POR,fg2,anderky01,"Kyle Anderson",-14,31,3.00
201712200POR,2017-12-20,SAS,POR,fg2,lauvejo01,"Joffrey Lauvergne",-10,6,1.00
201712200POR,2017-12-20,SAS,POR,fg2,gayru01,"Rudy Gay",-185,55,19.00
201712200POR,2017-12-20,SAS,POR,fg2x,millspa02,"Patty Mills",-16,10,1.00
201712200POR,2017-12-20,SAS,POR,fg2x,ginobma01,"Manu Ginobili",116,5,11.00
201712200POR,2017-12-20,SAS,POR,fg2,gayru01,"Rudy Gay",19,27,3.00
201712200POR,2017-12-20,SAS,POR,fg2x,gayru01,"Rudy Gay",92,58,10.00
201712200POR,2017-12-20,SAS,POR,fg2,lauvejo01,"Joffrey Lauvergne",-162,116,19.00
201712200POR,2017-12-20,SAS,POR,fg2x,ginobma01,"Manu Ginobili",-6,8,1.00
201712200POR,2017-12-20,SAS,POR,fg3,anderky01,"Kyle Anderson",0,260,26.00
201712200POR,2017-12-20,SAS,POR,fg2x,murrade01,"Dejounte Murray",95,174,19.00
201712200POR,2017-12-20,SAS,POR,fg2x,forbebr01,"Bryn Forbes",-70,222,23.00
201712200POR,2017-12-20,SAS,POR,fg2,aldrila01,"LaMarcus Aldridge",-100,30,10.00
201712200POR,2017-12-20,SAS,POR,fg2x,murrade01,"Dejounte Murray",-81,138,16.00
201712200POR,2017-12-20,SAS,POR,fg3,greenda02,"Danny Green",-134,221,25.00
201712200POR,2017-12-20,SAS,POR,fg2,aldrila01,"LaMarcus Aldridge",-15,-6,1.00
201712200POR,2017-12-20,SAS,POR,fg2,greenda02,"Danny Green",3,6,0.00
201712200POR,2017-12-20,SAS,POR,fg3x,ginobma01,"Manu Ginobili",-95,248,26.00
201712200POR,2017-12-20,SAS,POR,fg2,ginobma01,"Manu Ginobili",-8,32,3.00
201712200POR,2017-12-20,SAS,POR,fg2x,aldrila01,"LaMarcus Aldridge",-32,16,3.00
201712200POR,2017-12-20,SAS,POR,fg2x,anderky01,"Kyle Anderson",-31,19,3.00
201712200POR,2017-12-20,SAS,POR,fg2x,aldrila01,"LaMarcus Aldridge",-177,17,17.00
201712200POR,2017-12-20,SAS,POR,fg3x,gasolpa01,"Pau Gasol",-78,242,25.00
201712200POR,2017-12-20,SAS,POR,fg2,millspa02,"Patty Mills",8,10,1.00
201712200POR,2017-12-20,SAS,POR,fg2,millspa02,"Patty Mills",27,46,5.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,forbebr01,"Bryn Forbes",-155,200,25.00
201712210UTA,2017-12-21,SAS,UTA,fg3,aldrila01,"LaMarcus Aldridge",-25,252,25.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,leonaka01,"Kawhi Leonard",-79,136,15.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,parketo01,"Tony Parker",60,136,14.00
201712210UTA,2017-12-21,SAS,UTA,fg2,parketo01,"Tony Parker",13,13,1.00
201712210UTA,2017-12-21,SAS,UTA,fg3,forbebr01,"Bryn Forbes",103,230,25.00
201712210UTA,2017-12-21,SAS,UTA,fg2,lauvejo01,"Joffrey Lauvergne",-3,13,1.00
201712210UTA,2017-12-21,SAS,UTA,fg2,lauvejo01,"Joffrey Lauvergne",5,32,3.00
201712210UTA,2017-12-21,SAS,UTA,fg2,leonaka01,"Kawhi Leonard",24,17,2.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,gayru01,"Rudy Gay",-165,-3,16.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,anderky01,"Kyle Anderson",20,16,2.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,gayru01,"Rudy Gay",70,17,7.00
201712210UTA,2017-12-21,SAS,UTA,fg2,lauvejo01,"Joffrey Lauvergne",-46,89,10.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,lauvejo01,"Joffrey Lauvergne",13,102,10.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,murrade01,"Dejounte Murray",90,48,10.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,lauvejo01,"Joffrey Lauvergne",0,-6,0.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,lauvejo01,"Joffrey Lauvergne",-11,16,1.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,millspa02,"Patty Mills",-11,204,20.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,murrade01,"Dejounte Murray",32,159,16.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,gayru01,"Rudy Gay",-38,36,5.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,aldrila01,"LaMarcus Aldridge",-127,55,13.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,aldrila01,"LaMarcus Aldridge",10,22,2.00
201712210UTA,2017-12-21,SAS,UTA,fg3,forbebr01,"Bryn Forbes",-158,202,25.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,aldrila01,"LaMarcus Aldridge",-121,44,12.00
201712210UTA,2017-12-21,SAS,UTA,fg2,parketo01,"Tony Parker",-24,15,2.00
201712210UTA,2017-12-21,SAS,UTA,fg3,bertada01,"Davis Bertans",0,257,25.00
201712210UTA,2017-12-21,SAS,UTA,fg2,bertada01,"Davis Bertans",13,101,10.00
201712210UTA,2017-12-21,SAS,UTA,fg2,lauvejo01,"Joffrey Lauvergne",-2,7,0.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,bertada01,"Davis Bertans",222,109,24.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,leonaka01,"Kawhi Leonard",-176,193,26.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,lauvejo01,"Joffrey Lauvergne",-12,16,2.00
201712210UTA,2017-12-21,SAS,UTA,fg3,leonaka01,"Kawhi Leonard",15,248,24.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,millspa02,"Patty Mills",4,256,25.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,forbebr01,"Bryn Forbes",-82,70,10.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,aldrila01,"LaMarcus Aldridge",-3,46,4.00
201712210UTA,2017-12-21,SAS,UTA,fg3,forbebr01,"Bryn Forbes",-165,199,25.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,aldrila01,"LaMarcus Aldridge",-17,100,10.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,millspa02,"Patty Mills",-14,247,24.00
201712210UTA,2017-12-21,SAS,UTA,fg2,leonaka01,"Kawhi Leonard",-90,58,10.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,millspa02,"Patty Mills",-234,91,25.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,leonaka01,"Kawhi Leonard",227,64,23.00
201712210UTA,2017-12-21,SAS,UTA,fg2,aldrila01,"LaMarcus Aldridge",-18,-1,1.00
201712210UTA,2017-12-21,SAS,UTA,fg2,leonaka01,"Kawhi Leonard",51,121,13.00
201712210UTA,2017-12-21,SAS,UTA,fg2,aldrila01,"LaMarcus Aldridge",-62,30,6.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,leonaka01,"Kawhi Leonard",163,117,20.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,lauvejo01,"Joffrey Lauvergne",-18,38,4.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,parketo01,"Tony Parker",120,171,20.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,millspa02,"Patty Mills",20,106,10.00
201712210UTA,2017-12-21,SAS,UTA,fg2,millspa02,"Patty Mills",-20,4,2.00
201712210UTA,2017-12-21,SAS,UTA,fg2,aldrila01,"LaMarcus Aldridge",-97,1,9.00
201712210UTA,2017-12-21,SAS,UTA,fg2,gayru01,"Rudy Gay",35,151,15.00
201712210UTA,2017-12-21,SAS,UTA,fg2,anderky01,"Kyle Anderson",76,50,9.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,anderky01,"Kyle Anderson",41,48,6.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,murrade01,"Dejounte Murray",-36,84,9.00
201712210UTA,2017-12-21,SAS,UTA,fg2,anderky01,"Kyle Anderson",38,125,13.00
201712210UTA,2017-12-21,SAS,UTA,fg3,millspa02,"Patty Mills",-122,208,24.00
201712210UTA,2017-12-21,SAS,UTA,fg3,millspa02,"Patty Mills",172,182,25.00
201712210UTA,2017-12-21,SAS,UTA,fg3,millspa02,"Patty Mills",134,243,27.00
201712210UTA,2017-12-21,SAS,UTA,fg2,anderky01,"Kyle Anderson",-16,5,1.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,gayru01,"Rudy Gay",-101,220,24.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,gayru01,"Rudy Gay",81,187,20.00
201712210UTA,2017-12-21,SAS,UTA,fg3,bertada01,"Davis Bertans",232,-15,23.00
201712210UTA,2017-12-21,SAS,UTA,fg2,parketo01,"Tony Parker",19,9,2.00
201712210UTA,2017-12-21,SAS,UTA,fg2,parketo01,"Tony Parker",16,6,1.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,parketo01,"Tony Parker",11,26,2.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,aldrila01,"LaMarcus Aldridge",193,80,20.00
201712210UTA,2017-12-21,SAS,UTA,fg2,parketo01,"Tony Parker",-57,195,20.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,paulbr01,"Brandon Paul",18,1,1.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,lauvejo01,"Joffrey Lauvergne",2,57,5.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,lauvejo01,"Joffrey Lauvergne",6,9,1.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,aldrila01,"LaMarcus Aldridge",-138,53,14.00
201712210UTA,2017-12-21,SAS,UTA,fg2,gayru01,"Rudy Gay",-29,84,8.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,millspa02,"Patty Mills",-138,240,27.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,bertada01,"Davis Bertans",-10,304,30.00
201712210UTA,2017-12-21,SAS,UTA,fg2,murrade01,"Dejounte Murray",6,14,1.00
201712210UTA,2017-12-21,SAS,UTA,fg3x,gayru01,"Rudy Gay",-147,203,25.00
201712210UTA,2017-12-21,SAS,UTA,fg2x,murrade01,"Dejounte Murray",23,3,2.00
201712210UTA,2017-12-21,SAS,UTA,fg2,murrade01,"Dejounte Murray",-6,20,2.00
201712230SAC,2017-12-23,SAS,SAC,fg3,aldrila01,"LaMarcus Aldridge",29,248,24.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",-139,140,19.00
201712230SAC,2017-12-23,SAS,SAC,fg3,gasolpa01,"Pau Gasol",231,25,23.00
201712230SAC,2017-12-23,SAS,SAC,fg2,parketo01,"Tony Parker",18,8,1.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,parketo01,"Tony Parker",-25,27,3.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,aldrila01,"LaMarcus Aldridge",-158,1,15.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,gasolpa01,"Pau Gasol",229,20,22.00
201712230SAC,2017-12-23,SAS,SAC,fg2,gasolpa01,"Pau Gasol",25,14,2.00
201712230SAC,2017-12-23,SAS,SAC,fg3,forbebr01,"Bryn Forbes",139,226,26.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,forbebr01,"Bryn Forbes",175,185,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2,gasolpa01,"Pau Gasol",9,130,13.00
201712230SAC,2017-12-23,SAS,SAC,fg3,forbebr01,"Bryn Forbes",131,218,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,parketo01,"Tony Parker",-86,197,21.00
201712230SAC,2017-12-23,SAS,SAC,fg3,aldrila01,"LaMarcus Aldridge",-136,208,24.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,gayru01,"Rudy Gay",-190,8,19.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",181,29,18.00
201712230SAC,2017-12-23,SAS,SAC,fg2,ginobma01,"Manu Ginobili",8,125,12.00
201712230SAC,2017-12-23,SAS,SAC,fg3,millspa02,"Patty Mills",-51,246,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2,murrade01,"Dejounte Murray",18,15,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,murrade01,"Dejounte Murray",7,57,5.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,gayru01,"Rudy Gay",-138,21,13.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,ginobma01,"Manu Ginobili",121,229,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,forbebr01,"Bryn Forbes",44,122,12.00
201712230SAC,2017-12-23,SAS,SAC,fg3,ginobma01,"Manu Ginobili",133,211,24.00
201712230SAC,2017-12-23,SAS,SAC,fg3,ginobma01,"Manu Ginobili",-228,10,22.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,forbebr01,"Bryn Forbes",198,155,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2,parketo01,"Tony Parker",-53,148,15.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",-151,57,16.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,aldrila01,"LaMarcus Aldridge",-119,16,12.00
201712230SAC,2017-12-23,SAS,SAC,fg2,anderky01,"Kyle Anderson",14,8,1.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,bertada01,"Davis Bertans",-35,245,24.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",-98,6,9.00
201712230SAC,2017-12-23,SAS,SAC,fg2,parketo01,"Tony Parker",-67,153,16.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,bertada01,"Davis Bertans",-40,53,6.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,aldrila01,"LaMarcus Aldridge",-176,77,19.00
201712230SAC,2017-12-23,SAS,SAC,fg2,murrade01,"Dejounte Murray",18,11,2.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,bertada01,"Davis Bertans",82,241,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,aldrila01,"LaMarcus Aldridge",57,10,5.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,murrade01,"Dejounte Murray",25,20,3.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,ginobma01,"Manu Ginobili",228,19,22.00
201712230SAC,2017-12-23,SAS,SAC,fg3,gasolpa01,"Pau Gasol",203,153,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",94,41,10.00
201712230SAC,2017-12-23,SAS,SAC,fg2,murrade01,"Dejounte Murray",87,58,10.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,ginobma01,"Manu Ginobili",-84,583,58.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,anderky01,"Kyle Anderson",60,10,6.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",-17,16,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,parketo01,"Tony Parker",-17,12,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,anderky01,"Kyle Anderson",-88,185,20.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,forbebr01,"Bryn Forbes",-78,36,8.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,anderky01,"Kyle Anderson",-94,194,21.00
201712230SAC,2017-12-23,SAS,SAC,fg2,parketo01,"Tony Parker",-27,8,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,parketo01,"Tony Parker",71,106,12.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",42,49,6.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,parketo01,"Tony Parker",49,15,5.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,aldrila01,"LaMarcus Aldridge",-144,18,14.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,gasolpa01,"Pau Gasol",-84,112,14.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,aldrila01,"LaMarcus Aldridge",91,91,12.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,gayru01,"Rudy Gay",-163,193,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2,ginobma01,"Manu Ginobili",-78,38,8.00
201712230SAC,2017-12-23,SAS,SAC,fg2,murrade01,"Dejounte Murray",10,151,15.00
201712230SAC,2017-12-23,SAS,SAC,fg2,ginobma01,"Manu Ginobili",-36,7,3.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,millspa02,"Patty Mills",215,128,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",-117,172,20.00
201712230SAC,2017-12-23,SAS,SAC,fg2,ginobma01,"Manu Ginobili",-12,21,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2,millspa02,"Patty Mills",3,10,1.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",-3,16,1.00
201712230SAC,2017-12-23,SAS,SAC,fg2,murrade01,"Dejounte Murray",-82,134,15.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,gasolpa01,"Pau Gasol",-163,76,17.00
201712230SAC,2017-12-23,SAS,SAC,fg2,gayru01,"Rudy Gay",-29,91,9.00
201712230SAC,2017-12-23,SAS,SAC,fg2,gayru01,"Rudy Gay",114,22,11.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,gayru01,"Rudy Gay",25,125,12.00
201712230SAC,2017-12-23,SAS,SAC,fg3,gayru01,"Rudy Gay",222,116,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,gayru01,"Rudy Gay",-112,69,13.00
201712230SAC,2017-12-23,SAS,SAC,fg2,gasolpa01,"Pau Gasol",-13,26,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2,parketo01,"Tony Parker",-27,4,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,parketo01,"Tony Parker",131,101,16.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,murrade01,"Dejounte Murray",58,75,9.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,forbebr01,"Bryn Forbes",75,153,17.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,ginobma01,"Manu Ginobili",-186,169,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,aldrila01,"LaMarcus Aldridge",-20,11,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",-14,18,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2,murrade01,"Dejounte Murray",100,136,16.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,aldrila01,"LaMarcus Aldridge",-126,155,19.00
201712230SAC,2017-12-23,SAS,SAC,fg3,millspa02,"Patty Mills",185,170,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,murrade01,"Dejounte Murray",-1,36,3.00
201712230SAC,2017-12-23,SAS,SAC,fg3x,aldrila01,"LaMarcus Aldridge",-73,247,25.00
201712230SAC,2017-12-23,SAS,SAC,fg2x,murrade01,"Dejounte Murray",19,16,2.00
201712230SAC,2017-12-23,SAS,SAC,fg2,aldrila01,"LaMarcus Aldridge",-2,15,1.00
201712260SAS,2017-12-26,BRK,SAS,fg3x,aldrila01,"LaMarcus Aldridge",121,216,24.00
201712260SAS,2017-12-26,BRK,SAS,fg2,leonaka01,"Kawhi Leonard",56,147,15.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,leonaka01,"Kawhi Leonard",-16,1,1.00
201712260SAS,2017-12-26,BRK,SAS,fg2,parketo01,"Tony Parker",56,50,7.00
201712260SAS,2017-12-26,BRK,SAS,fg2,greenda02,"Danny Green",70,61,9.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,gasolpa01,"Pau Gasol",50,162,16.00
201712260SAS,2017-12-26,BRK,SAS,fg2,gasolpa01,"Pau Gasol",43,26,5.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,parketo01,"Tony Parker",63,169,18.00
201712260SAS,2017-12-26,BRK,SAS,fg2,leonaka01,"Kawhi Leonard",6,-2,0.00
201712260SAS,2017-12-26,BRK,SAS,fg3,leonaka01,"Kawhi Leonard",11,251,25.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,gasolpa01,"Pau Gasol",23,157,15.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,parketo01,"Tony Parker",-30,114,11.00
201712260SAS,2017-12-26,BRK,SAS,fg3x,leonaka01,"Kawhi Leonard",95,227,24.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,ginobma01,"Manu Ginobili",-29,15,3.00
201712260SAS,2017-12-26,BRK,SAS,fg2,aldrila01,"LaMarcus Aldridge",0,-6,0.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,aldrila01,"LaMarcus Aldridge",-20,22,2.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,gayru01,"Rudy Gay",-172,20,17.00
201712260SAS,2017-12-26,BRK,SAS,fg2,gasolpa01,"Pau Gasol",12,3,1.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,gayru01,"Rudy Gay",19,29,3.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,anderky01,"Kyle Anderson",-33,116,12.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,millspa02,"Patty Mills",161,142,21.00
201712260SAS,2017-12-26,BRK,SAS,fg2,greenda02,"Danny Green",8,4,0.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,leonaka01,"Kawhi Leonard",36,92,9.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,leonaka01,"Kawhi Leonard",-157,-6,15.00
201712260SAS,2017-12-26,BRK,SAS,fg2,anderky01,"Kyle Anderson",-2,5,0.00
201712260SAS,2017-12-26,BRK,SAS,fg2,aldrila01,"LaMarcus Aldridge",-44,174,17.00
201712260SAS,2017-12-26,BRK,SAS,fg2,leonaka01,"Kawhi Leonard",5,10,1.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,leonaka01,"Kawhi Leonard",-123,5,12.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,parketo01,"Tony Parker",12,6,1.00
201712260SAS,2017-12-26,BRK,SAS,fg2,aldrila01,"LaMarcus Aldridge",47,189,19.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,murrade01,"Dejounte Murray",-119,26,12.00
201712260SAS,2017-12-26,BRK,SAS,fg2,ginobma01,"Manu Ginobili",5,24,2.00
201712260SAS,2017-12-26,BRK,SAS,fg3,leonaka01,"Kawhi Leonard",16,242,24.00
201712260SAS,2017-12-26,BRK,SAS,fg3,millspa02,"Patty Mills",236,-5,23.00
201712260SAS,2017-12-26,BRK,SAS,fg3x,leonaka01,"Kawhi Leonard",41,243,24.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,parketo01,"Tony Parker",49,169,17.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,greenda02,"Danny Green",29,16,3.00
201712260SAS,2017-12-26,BRK,SAS,fg3,gasolpa01,"Pau Gasol",67,239,24.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,greenda02,"Danny Green",-49,144,15.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,leonaka01,"Kawhi Leonard",178,68,19.00
201712260SAS,2017-12-26,BRK,SAS,fg3x,forbebr01,"Bryn Forbes",-24,256,25.00
201712260SAS,2017-12-26,BRK,SAS,fg3,parketo01,"Tony Parker",-232,2,23.00
201712260SAS,2017-12-26,BRK,SAS,fg2,aldrila01,"LaMarcus Aldridge",-106,67,12.00
201712260SAS,2017-12-26,BRK,SAS,fg3,gasolpa01,"Pau Gasol",-229,11,22.00
201712260SAS,2017-12-26,BRK,SAS,fg2,parketo01,"Tony Parker",3,69,6.00
201712260SAS,2017-12-26,BRK,SAS,fg2x,aldrila01,"LaMarcus Aldridge",-147,147,20.00
201712260SAS,2017-12-26,BRK,SAS,fg2,forbebr01,"Bryn Forbes",95,137,16.00
201712260SAS,2017-12-26,BRK,SAS,fg2,leonaka01,"Kawhi Leonard",6,8,1.00
201712260SAS,2017-12-26,BRK,SAS,fg2,gasolpa01,"Pau Gasol",2,26,2.00
201712260SAS,2017-12-26,BRK,SAS,fg2,anderky01,"Kyle Anderson",-13,44,4.00
201712260SAS,2017-12-26,BRK,SAS,fg2,ginobma01,"Manu Ginobili",-25,11,2.00
